date,qsim,qobs,smi,smi_class,smi_l01,smi_l02,r_pctl,r_pctl_class,q_pctl,q_pctl_class,mdi,mdi_class,spi_1,spi_3,spi_6,spei_1,spei_3,spei_6,sdi_3,sdi_6
2012-05-30,2.308141209297227,1.83,12.5,mild_drought,12.5,25.0,12.5,mild_drought,12.5,mild_drought,33.125,normal_or_wet,-0.9385164037425701,-1.996876392381169,0.02310591143516095,0.7602822429011428,-1.10091054045516,0.5092300582433634,-0.33148661343839425,0.7348635992441888
2012-05-31,9.900335597262991,2.46,12.5,mild_drought,18.75,25.0,12.5,mild_drought,37.5,normal_or_wet,21.875,normal_or_wet,-0.4351904412033433,-1.6760016165939366,0.14887310481167254,0.7975430358269203,-1.0447494122408838,0.5488720195378658,-0.3831214397753466,0.7344372388437996
2012-06-01,7.867762880043124,7.02,43.75,normal_or_wet,43.75,31.25,31.25,normal_or_wet,87.5,normal_or_wet,34.37500000000001,normal_or_wet,-0.28384792999937275,-1.5518489984923853,-0.060443685192630894,0.8137167355133363,-1.023891202314417,0.4403207312026092,-0.414262621069473,0.7412404678413187
2012-06-02,3.105723009154723,2.99,50.0,normal_or_wet,56.25,31.25,31.25,normal_or_wet,62.5,normal_or_wet,35.0,normal_or_wet,-0.36196277598040943,-1.5596609624003201,-0.07857181844007428,0.8078144404538004,-1.040216650639148,0.41777470180102944,-0.45035547916863977,0.729561900352389
2012-06-03,10.701875565646988,3.9,62.5,normal_or_wet,56.25,31.25,50.0,normal_or_wet,68.75,normal_or_wet,40.0,normal_or_wet,-0.009708393549092288,-1.2977910895792464,0.04411138082652268,0.8357032263737979,-0.9839485171947029,0.4580735874240478,-0.4784054402607755,0.7280789076553817
2012-06-04,8.77965685781217,5.4,62.5,normal_or_wet,68.75,43.75,62.5,normal_or_wet,84.375,normal_or_wet,41.87499999999999,normal_or_wet,-0.031795422047823825,-1.1445554910063507,0.09765928523063175,0.8339299957593693,-0.9525103795646687,0.46852415124819474,-0.4961513340129433,0.7312488045452342
2012-06-05,4.372887580919248,4.93,62.5,normal_or_wet,81.25,43.75,62.5,normal_or_wet,81.25,normal_or_wet,43.75,normal_or_wet,-0.16582459084165302,-1.1545993398873402,0.08176064050452216,0.8212541586616983,-0.9658938708600049,0.44825332119752387,-0.5123802400733932,0.7343074769828107
2012-06-06,3.0008559316679637,3.46,75.0,normal_or_wet,81.25,50.0,62.5,normal_or_wet,68.75,normal_or_wet,52.5,normal_or_wet,-0.15984610618065517,-1.207792150057514,0.02107811681107068,0.8187499086780136,-1.0005989988194817,0.40310831103413686,-0.5356788812254328,0.732157137572151
2012-06-07,2.895067016513273,2.82,75.0,normal_or_wet,81.25,56.25,62.5,normal_or_wet,75.0,normal_or_wet,50.625,normal_or_wet,-0.1595767305869121,-1.2234699767502413,0.02116725490092555,0.8173980917902799,-1.0258700897446478,0.3822641787487965,-0.5568022192723678,0.7295433629436765
2012-06-08,2.8225896106223165,2.47,75.0,normal_or_wet,81.25,56.25,62.5,normal_or_wet,50.0,normal_or_wet,48.75000000000001,normal_or_wet,-0.15414960929314445,-1.2436690103055332,0.0230982812936382,0.8166289908848304,-1.0509087470937577,0.3635097157417812,-0.5760937231255306,0.7283384313773578
2012-06-09,2.7447548796165577,2.27,75.0,normal_or_wet,75.0,56.25,56.25,normal_or_wet,50.0,normal_or_wet,48.75000000000001,normal_or_wet,-0.15090623687572144,-1.3141209115569383,0.02415229010138415,0.8183666166484506,-1.0917576201456425,0.3456481227781766,-0.5949845132488059,0.727189112037178
2012-06-10,2.652581975577014,1.99,75.0,normal_or_wet,68.75,56.25,56.25,normal_or_wet,25.0,normal_or_wet,52.5,normal_or_wet,-0.3273658772603262,-1.333482946142223,0.022583353586297834,0.8090592224625706,-1.1153860794733863,0.32840598291712075,-0.6163082081606847,0.7258173437924466
2012-06-11,2.9073468624614773,2.0,75.0,normal_or_wet,68.75,56.25,56.25,normal_or_wet,25.0,normal_or_wet,65.625,normal_or_wet,-0.2903396578200217,-1.3147321609620062,-0.012898556548847494,0.8102451531908629,-1.1281077106327702,0.2958536445340967,-0.6368018532035106,0.7239079906950501
2012-06-12,2.6304789408106797,2.69,75.0,normal_or_wet,75.0,56.25,50.0,normal_or_wet,56.25,normal_or_wet,61.875,normal_or_wet,-0.29019734838214706,-1.3152582585499841,-0.013980324532372523,0.8057738407040882,-1.1504109287632769,0.27530239348015717,-0.6534314729938483,0.7210161549358862
2012-06-13,15.417765866004887,2.19,81.25,normal_or_wet,75.0,56.25,56.25,normal_or_wet,37.5,normal_or_wet,58.75,normal_or_wet,0.14531225963745248,-0.9976396091216638,0.07600363245157367,0.8421827112916066,-1.0653713948322638,0.3051264307489365,-0.6698321135099645,0.7171974487410935
2012-06-14,5.738621775316168,7.73,81.25,normal_or_wet,87.5,62.5,68.75,normal_or_wet,93.75,normal_or_wet,55.00000000000001,normal_or_wet,0.1058480240765243,-0.996745947452948,0.05385451746919724,0.8402323550691098,-1.0673969668868166,0.2810874975012446,-0.6691165532780221,0.7234630928859476
2012-06-15,2.9428103131157375,3.18,75.0,normal_or_wet,81.25,62.5,68.75,normal_or_wet,62.5,normal_or_wet,56.25,normal_or_wet,0.07836113985971077,-0.996745947452948,0.05064819486717011,0.8323220178819961,-1.0837884105900049,0.2551722546112134,-0.6802506704870436,0.7219986375976537
2012-06-16,3.4427224306423625,2.52,68.75,normal_or_wet,81.25,62.5,62.5,normal_or_wet,43.75,normal_or_wet,50.0,normal_or_wet,0.16002068457377217,-0.9727459655113193,0.0833448902765086,0.8340583456888326,-1.095795723100442,0.24496344897716807,-0.6915278997424533,0.7203117334048081
2012-06-17,3.078581258325261,2.98,68.75,normal_or_wet,75.0,62.5,62.5,normal_or_wet,50.0,normal_or_wet,50.0,normal_or_wet,0.16002068457377217,-0.9727459655113193,0.0833448902765086,0.8329687095838134,-1.1124718111654917,0.2250614116828855,-0.7030627306813622,0.7199409852305563
2012-06-18,2.773500768962417,2.34,68.75,normal_or_wet,68.75,62.5,62.5,normal_or_wet,43.75,normal_or_wet,50.0,normal_or_wet,0.16002068457377217,-0.9727459655113193,0.013573441163381005,0.8292163351378475,-1.1400985172376008,0.1606471814380089,-0.7137102669326628,0.715825680496362
2012-06-19,8.591074255867172,2.09,68.75,normal_or_wet,75.0,62.5,68.75,normal_or_wet,25.0,normal_or_wet,50.0,normal_or_wet,0.4003923099610619,-0.7837196556371695,0.061565106476825726,0.8507320956128868,-1.0966944869342214,0.16070709220027327,-0.7239857118633534,0.7058896294264152
2012-06-20,7.356786377846045,7.21,81.25,normal_or_wet,81.25,62.5,68.75,normal_or_wet,93.75,normal_or_wet,55.00000000000001,normal_or_wet,0.5165179697105448,-0.6892709263638793,0.04960254280054585,0.8622019086312483,-1.07574410397489,0.13767137188822068,-0.7188050557840915,0.7052408201214748
2012-06-21,3.8454070943578227,4.7,81.25,normal_or_wet,81.25,68.75,68.75,normal_or_wet,81.25,normal_or_wet,56.875,normal_or_wet,0.4970080079422972,-0.6892709263638793,-0.0597850238382446,0.8647791948883613,-1.0787615033102973,0.07418113054086148,-0.7206082675685861,0.6954159935038038
2012-06-22,3.0432975565811997,3.03,75.0,normal_or_wet,75.0,62.5,62.5,normal_or_wet,50.0,normal_or_wet,46.87500000000001,normal_or_wet,0.4970080079422972,-0.6892709263638793,-0.06830498104419025,0.8659107150254574,-1.0924576433719941,0.04837104795376343,-0.7264186166519571,0.6787879378886132
2012-06-23,2.929912575914661,2.44,75.0,normal_or_wet,68.75,62.5,62.5,normal_or_wet,50.0,normal_or_wet,45.00000000000001,normal_or_wet,0.4970080079422972,-0.6892709263638793,-0.07318660868659989,0.8655134793265398,-1.1064624816788544,0.02385329636486897,-0.7332879948786025,0.6674059689390852
2012-06-24,3.130127966111582,2.14,75.0,normal_or_wet,68.75,62.5,62.5,normal_or_wet,28.125,normal_or_wet,56.25,normal_or_wet,0.5223695332507937,-0.6685518968470321,-0.06393935386634414,0.8663830564194717,-1.1174882013057794,0.003640655553044839,-0.7404722196073026,0.657525530095276
2012-06-25,6.475126086441567,2.97,81.25,normal_or_wet,68.75,68.75,68.75,normal_or_wet,62.5,normal_or_wet,45.625,normal_or_wet,0.620280982181323,-0.5873202811393734,-0.015619557749394953,0.8769915822566942,-1.0953344382316337,0.011052943921947932,-0.7448228258175116,0.650425702558355
2012-06-26,3.5892974073103634,3.51,81.25,normal_or_wet,81.25,68.75,68.75,normal_or_wet,68.75,normal_or_wet,47.5,normal_or_wet,0.620280982181323,-0.5873202811393734,-0.027040364612020862,0.8783578275327633,-1.1009810851463535,-0.010299187386561347,-0.7471698633782821,0.6452723029362559
2012-06-27,3.54881685744547,2.23,81.25,normal_or_wet,81.25,62.5,68.75,normal_or_wet,37.5,normal_or_wet,45.625,normal_or_wet,0.668007896685461,-0.6336109088546549,-0.06887561605198521,0.8814523937183586,-1.1385146110639406,-0.05410755451238081,-0.7526081211410433,0.6362816597106514
2012-06-28,3.045820332159284,3.03,81.25,normal_or_wet,81.25,62.5,75.0,normal_or_wet,62.5,normal_or_wet,45.625,normal_or_wet,0.668007896685461,-0.7382209774745844,-0.08093633688374775,0.8810217507142318,-1.1960003915849935,-0.08360439364200029,-0.7631984125737882,0.6275690776157354
2012-06-29,2.684787628845703,2.22,75.0,normal_or_wet,75.0,62.5,75.0,normal_or_wet,37.5,normal_or_wet,41.25,normal_or_wet,0.6756413103947723,-0.7490740633035041,-0.13940312983516248,0.8785675413071738,-1.2265056280734925,-0.13895264761414797,-0.775133957242585,0.6134991844028821
2012-06-30,5.709744075509669,2.3,81.25,normal_or_wet,75.0,68.75,68.75,normal_or_wet,43.75,normal_or_wet,43.75,normal_or_wet,0.5452806364087927,-0.6276452300806549,-0.12186261292134082,0.8650974927138313,-1.2107667853704227,-0.156784359987085,-0.7825471612455066,0.5962593943001764
2012-07-01,5.415944052014076,5.21,87.5,normal_or_wet,75.0,87.5,68.75,normal_or_wet,81.25,normal_or_wet,50.0,normal_or_wet,0.49035442696354625,-0.575723233324337,-0.09351218068819424,0.8582186504379519,-1.2088929482215458,-0.16195195636807805,-0.7800570116383476,0.584784738307085
2012-07-02,7.498793292827039,3.63,87.5,normal_or_wet,81.25,87.5,75.0,normal_or_wet,75.0,normal_or_wet,61.25000000000001,normal_or_wet,0.6435962066980097,-0.4566430502337464,-0.03435451858519947,0.870155538101877,-1.1756641521787727,-0.15199153611694144,-0.7816026217393429,0.5747189253761507
2012-07-03,4.008786623284522,4.8,81.25,normal_or_wet,87.5,87.5,75.0,normal_or_wet,81.25,normal_or_wet,60.62499999999999,normal_or_wet,0.3855056405417194,-0.4566430502337464,-0.20545354316439987,0.847829452184953,-1.1861090023946053,-0.24688277138966566,-0.7795131858620715,0.5561815166635633
2012-07-04,2.9239862610454472,2.74,75.0,normal_or_wet,68.75,81.25,68.75,normal_or_wet,56.25,normal_or_wet,63.75000000000001,normal_or_wet,0.20888117721321267,-0.4566430502337464,-0.20722341258117896,0.8294718299176279,-1.2071134943560566,-0.2695986333298668,-0.7822609371527296,0.5280788050552818
2012-07-05,6.69970091006597,5.51,75.0,normal_or_wet,75.0,87.5,68.75,normal_or_wet,68.75,normal_or_wet,69.37500000000001,normal_or_wet,0.3856267129929269,-0.332393295861833,-0.21373804205860045,0.8410846305885978,-1.1849342959102191,-0.2950529981556497,-0.7770230362549124,0.5138235377553023
2012-07-06,10.405510921392692,6.23,81.25,normal_or_wet,87.5,81.25,81.25,normal_or_wet,87.5,normal_or_wet,71.875,normal_or_wet,0.6156527360536339,-0.17751593141323688,-0.22709351997053573,0.8599930267684155,-1.1473922611587741,-0.323281679761719,-0.7705543717581547,0.4892243963936996
2012-07-07,7.0677865817838,6.33,87.5,normal_or_wet,93.75,81.25,81.25,normal_or_wet,87.5,normal_or_wet,68.75000000000001,normal_or_wet,0.7008797415242441,-0.1153649655976688,-0.2920665068326448,0.8687643088009429,-1.13912379168106,-0.3697066540797785,-0.7630266781181222,0.4551711765886772
2012-07-08,4.376678871208787,4.19,87.5,normal_or_wet,81.25,81.25,75.0,normal_or_wet,68.75,normal_or_wet,62.18750000000001,normal_or_wet,0.7129327756048673,-0.10548982355557703,-0.2913140357281418,0.8691131110923394,-1.1505959082723018,-0.390917191563765,-0.7607655077851847,0.40955061374700097
2012-07-09,3.614140050719938,3.27,81.25,normal_or_wet,81.25,81.25,75.0,normal_or_wet,62.5,normal_or_wet,58.75,normal_or_wet,0.7106986040582914,-0.10548982355557703,-0.30256468507782314,0.8687712833644999,-1.1592216963949467,-0.41472737049318137,-0.761280711152183,0.3779814067094655
2012-07-10,3.4315681852478175,2.68,81.25,normal_or_wet,81.25,81.25,75.0,normal_or_wet,56.25,normal_or_wet,56.875,normal_or_wet,0.7114436781797333,-0.28128586622167967,-0.37458082743489096,0.8676464522018632,-1.2398135901796896,-0.4652216106532554,-0.7636277487129537,0.35125046334591503
2012-07-11,3.270848911026619,2.41,81.25,normal_or_wet,75.0,81.25,75.0,normal_or_wet,37.5,normal_or_wet,73.75,normal_or_wet,0.687905139145769,-0.2960809728997583,-0.4153951818572777,0.8650232857743606,-1.256624278327045,-0.5004854562879909,-0.7761071191580264,0.3221652690758665
2012-07-12,3.905901130697009,2.67,81.25,normal_or_wet,81.25,81.25,75.0,normal_or_wet,56.25,normal_or_wet,58.74999999999999,normal_or_wet,0.7380857682537094,-0.25624320587760285,-0.3883614789897582,0.8705043618098439,-1.252024501548298,-0.5056208828393876,-0.7825757836547843,0.2983817736976172
2012-07-13,4.692728230411157,3.07,81.25,normal_or_wet,81.25,81.25,75.0,normal_or_wet,59.375,normal_or_wet,56.875,normal_or_wet,0.46907654123818104,-0.2139338965574627,-0.35843290953765045,0.8450324731299668,-1.2434038170530322,-0.5090616528998386,-0.7853235349454424,0.28090099728164764
2012-07-14,3.860408278644401,3.12,81.25,normal_or_wet,81.25,81.25,75.0,normal_or_wet,68.75,normal_or_wet,58.75,normal_or_wet,0.49008325269107333,-0.23536659347772193,-0.3473417436079866,0.845372017122166,-1.2613819987638872,-0.5209258492315424,-0.7868405226371601,0.2672203896517587
2012-07-15,16.711374204553227,4.69,87.5,normal_or_wet,93.75,81.25,81.25,normal_or_wet,100.0,normal_or_wet,74.375,normal_or_wet,0.8550167330970673,0.03655421325166333,-0.15250880534634448,0.880829183147438,-1.1675486591317616,-0.4518902868655155,-0.785180422899054,0.2580443723390281
2012-07-16,22.192206800073354,7.37,93.75,normal_or_wet,100.0,87.5,87.5,normal_or_wet,100.0,normal_or_wet,67.5,normal_or_wet,1.1318301454347255,0.29889817677880753,0.0416654491002276,0.9078188873264642,-1.0632493956151068,-0.3767431850920707,-0.7745328866477534,0.25565304661510446
2012-07-17,14.76894670561861,15.1,93.75,normal_or_wet,100.0,87.5,87.5,normal_or_wet,93.75,normal_or_wet,61.875,normal_or_wet,1.2957555373106238,0.43123399948754776,-0.08043035721464496,0.9228187422206571,-1.0093935754632042,-0.44630217221081475,-0.7413881367041888,0.24712583860731466
2012-07-18,8.111490844222574,12.2,93.75,normal_or_wet,93.75,87.5,93.75,normal_or_wet,93.75,normal_or_wet,65.625,normal_or_wet,1.2958472189826855,0.4310056394807172,-0.09248824481483146,0.9260420179731469,-1.0172583408835654,-0.4702464239430967,-0.7162004165398217,0.2096802730078886
2012-07-19,6.285191078725865,5.94,93.75,normal_or_wet,93.75,87.5,87.5,normal_or_wet,87.5,normal_or_wet,63.75000000000001,normal_or_wet,1.1274226617647862,0.4281889228384244,-0.2211614010865517,0.9138211207268584,-1.0261083787542373,-0.5439249618049605,-0.7087872125369001,0.1799091946154741
2012-07-20,5.856170521144268,4.42,87.5,normal_or_wet,87.5,87.5,87.5,normal_or_wet,81.25,normal_or_wet,65.0,normal_or_wet,1.0403437188052367,0.3997195125284864,-0.39054696076779677,0.9073569722195652,-1.0437092828620695,-0.6305963589747872,-0.7054956354699659,0.11043098676069876
2012-07-21,5.482154195420645,4.12,87.5,normal_or_wet,87.5,87.5,87.5,normal_or_wet,68.75,normal_or_wet,62.18750000000001,normal_or_wet,1.0417551841881056,0.40078396008098044,-0.4538242876939772,0.9067283170931576,-1.0489052236973566,-0.6703985659831218,-0.7042362494617475,0.051519101872097184
2012-07-22,5.132273537461544,3.49,87.5,normal_or_wet,81.25,87.5,81.25,normal_or_wet,62.5,normal_or_wet,61.25000000000001,normal_or_wet,1.0417551841881056,0.4007801470031057,-0.46657677678623893,0.9083156821357663,-1.0547214759879129,-0.6913170737642664,-0.703177220318473,0.0021910572879036004
2012-07-23,4.8188993477301105,3.14,81.25,normal_or_wet,81.25,87.5,81.25,normal_or_wet,68.75,normal_or_wet,56.875,normal_or_wet,1.0417551841881056,0.3429290442790288,-0.46657677678623893,0.9078134644928064,-1.0970641697581365,-0.7133041823523123,-0.7030054858628069,-0.0383317181578112
2012-07-24,4.538007664188455,2.91,81.25,normal_or_wet,81.25,87.5,81.25,normal_or_wet,56.25,normal_or_wet,53.125,normal_or_wet,1.0209319803337527,0.3429290442790288,-0.46657677678623893,0.9053049203681677,-1.1151554853716223,-0.7382794613051138,-0.7099321089080077,-0.06927065329911929
2012-07-25,4.285528390420816,2.72,81.25,normal_or_wet,75.0,87.5,81.25,normal_or_wet,62.5,normal_or_wet,55.00000000000001,normal_or_wet,0.9365446645943558,0.3429290442790288,-0.46657677678623893,0.8950602385428763,-1.1265910847748692,-0.7623983396369806,-0.7113059845533369,-0.0933322098080567
2012-07-26,4.057983394964859,2.56,81.25,normal_or_wet,75.0,87.5,81.25,normal_or_wet,68.75,normal_or_wet,55.00000000000001,normal_or_wet,0.9365446645943558,0.3429290442790288,-0.46657677678623893,0.8921012954882382,-1.1316162728545134,-0.7857737130898278,-0.7125081257429999,-0.11361213493962646
2012-07-27,3.8527781903658904,2.4,81.25,normal_or_wet,68.75,81.25,81.25,normal_or_wet,50.0,normal_or_wet,55.00000000000001,normal_or_wet,0.8938212201526575,0.3431996803733209,-0.46635147396913956,0.8874393312831816,-1.1335601240797004,-0.8107689746677639,-0.7138820013883289,-0.13085192504233262
2012-07-28,3.747524730447053,2.3,75.0,normal_or_wet,56.25,81.25,81.25,normal_or_wet,43.75,normal_or_wet,54.37500000000001,normal_or_wet,0.900347678505857,0.3479352139292484,-0.4624083281157615,0.8886756379344892,-1.130651656408539,-0.8287475771957817,-0.7153131218522133,-0.14531110383815077
2012-07-29,4.636328251742178,2.56,75.0,normal_or_wet,50.0,81.25,68.75,normal_or_wet,43.75,normal_or_wet,56.25,normal_or_wet,0.9446030447091242,0.3851758403020495,-0.431286083002988,0.8958229842006964,-1.116191928787451,-0.8334339435865069,-0.7157997028099342,-0.15706382096193028
2012-07-30,3.6511816722930455,2.45,75.0,normal_or_wet,50.0,81.25,68.75,normal_or_wet,50.0,normal_or_wet,61.875000000000014,normal_or_wet,0.8160673144384847,0.38521639409665315,-0.4312522016472776,0.8875037875789603,-1.1156365107370227,-0.8525720112719752,-0.716372150995488,-0.16829749064175828
2012-07-31,3.320737969546265,2.19,75.0,normal_or_wet,50.0,81.25,68.75,normal_or_wet,50.0,normal_or_wet,76.875,normal_or_wet,0.7577670065012376,0.37389160843672403,-0.4312522016472776,0.8831314228728706,-1.1149860817788295,-0.8697951073882667,-0.7178605162779278,-0.17929017400832242
2012-08-01,3.1813885536343736,2.16,62.5,normal_or_wet,56.25,81.25,56.25,normal_or_wet,50.0,normal_or_wet,66.25,normal_or_wet,0.6114280387485586,0.3405154726096822,-0.4312522016472776,0.8687500575401325,-1.1405945849044459,-0.8928518521633223,-0.7233846412685219,-0.1896340480699458
2012-08-02,3.2407303372538565,2.16,62.5,normal_or_wet,50.0,81.25,56.25,normal_or_wet,37.5,normal_or_wet,68.12499999999999,normal_or_wet,0.6413359981488169,0.3600807627043767,-0.41506662816922385,0.8687811146954015,-1.1386155639236497,-0.9089778870955415,-0.7271914217024547,-0.19940326246147907
2012-08-03,3.1416282633782195,2.33,56.25,normal_or_wet,43.75,81.25,56.25,normal_or_wet,50.0,normal_or_wet,68.4375,normal_or_wet,0.6491380750794651,0.25214006985778287,-0.410821119875665,0.8708480260682122,-1.1886338853342915,-0.9246376016260772,-0.7317137623683297,-0.20859781718292203
