      No     Day     Mon    Year  Qobs_0090411280  Qsim_0090411280
    4777      29       1    2004        0.6900000        0.5278925
    4778      30       1    2004        0.6900000        0.7651910
    4779      31       1    2004        0.7300000        4.0240670
    4780       1       2    2004        2.3600000        5.4939485
    4781       2       2    2004        2.8400000        4.7547549
    4782       3       2    2004        3.6700000        3.4266355
    4783       4       2    2004        3.3100000        2.4295925
    4784       5       2    2004        2.6000000        2.1731875
    4785       6       2    2004        2.0100000        1.9784368
    4786       7       2    2004        1.7200000        1.8934552
    4787       8       2    2004        1.6100000        2.3272822
    4788       9       2    2004        1.4500000        2.3834675
    4789      10       2    2004        1.2900000        4.4649602
    4790      11       2    2004        1.7200000        3.4161865
    4791      12       2    2004        1.8900000        2.5962637
    4792      13       2    2004        1.7800000        2.6838493
    4793      14       2    2004        1.9500000        2.2320388
    4794      15       2    2004        2.2400000        2.0304841
    4795      16       2    2004        2.0100000        1.8531669
    4796      17       2    2004        1.7200000        1.6981908
    4797      18       2    2004        1.5500000        1.5650225
    4798      19       2    2004        1.3900000        1.4425895
    4799      20       2    2004        1.2900000        1.3304556
    4800      21       2    2004        1.2300000        1.2305215
    4801      22       2    2004        1.2300000        1.1413976
    4802      23       2    2004        1.1300000        1.0618479
    4803      24       2    2004        1.0300000        0.9907841
    4804      25       2    2004        1.0300000        0.9305731
    4805      26       2    2004        0.9800000        0.8785664
    4806      27       2    2004        0.9300000        0.8269713
    4807      28       2    2004        0.8800000        0.7805627
    4808      29       2    2004        0.8300000        0.7389329
    4809       1       3    2004        0.8300000        1.0500421
    4810       2       3    2004        0.9300000        2.1305322
    4811       3       3    2004        1.1800000        1.6048082
    4812       4       3    2004        1.0800000        1.2630146
    4813       5       3    2004        1.0800000        1.1686651
    4814       6       3    2004        1.0800000        1.0893690
    4815       7       3    2004        1.0300000        1.0330845
    4816       8       3    2004        0.9800000        0.9915028
    4817       9       3    2004        0.8800000        1.0572510
    4818      10       3    2004        1.0300000        1.5071607
    4819      11       3    2004        1.0800000        1.1779506
    4820      12       3    2004        1.0300000        1.0908894
    4821      13       3    2004        1.0300000        1.0334505
    4822      14       3    2004        1.0800000        0.9950328
    4823      15       3    2004        0.9800000        0.9359110
    4824      16       3    2004        0.9300000        0.8788808
    4825      17       3    2004        0.9300000        0.8277983
    4826      18       3    2004        0.8300000        0.7820062
    4827      19       3    2004        0.8300000        0.7616122
    4828      20       3    2004        0.9300000        0.8428966
    4829      21       3    2004        1.1300000        0.9424943
    4830      22       3    2004        0.8800000        0.8848595
    4831      23       3    2004        0.8300000        0.8331622
    4832      24       3    2004        0.7300000        0.7868431
    4833      25       3    2004        0.7300000        0.7452863
    4834      26       3    2004        0.7300000        0.7079695
    4835      27       3    2004        0.7300000        0.6744300
    4836      28       3    2004        0.6900000        0.6442583
    4837      29       3    2004        0.6400000        0.6170911
    4838      30       3    2004        0.6400000        0.5926060
    4839      31       3    2004        0.6400000        0.5705170
    4840       1       4    2004        0.6400000        0.5505698
    4841       2       4    2004        0.6400000        0.5325384
